20180402000830_Sleep,20180402000836_Miscellaneous,20180402000919_Leisure,20180402001209_Work,20180402001312_Leisure,20180402004957_Leisure,20180402011608_Miscellaneous,20180402014527_Work,20180402014530_Sleep,20180402093023_Sleep,20180402120015_Leisure,20180402124746_NetBrowsing,20180402132908_Miscellaneous,20180402145706_Work,20180402180039_Leisure,20180402181237_Work,20180402181252_Leisure,20180402191915_Sleep,20180402223747_Work,20180402235939_Leisure
20180403000145_Miscellaneous,20180403000338_Miscellaneous,20180403000401_Miscellaneous,20180403000900_Miscellaneous,20180403003541_Work,20180403071008_Sleep,20180403085139_Sleep,20180403105209_Sleep,20180403140612_Work,20180403142348_Work,20180403143203_Work,20180403144643_NetBrowsing,20180403154619_Work,20180403155926_Miscellaneous,20180403162224_Work,20180403173126_Leisure,20180403175013_Work,20180403182856_Work,20180403185548_Work,20180403193250_Leisure,20180403200410_Work,20180403203231_Leisure,20180403232952_Miscellaneous
20180404010800_Leisure,20180404013044_Work,20180404020234_Work,20180404072442_Sleep,20180404104151_Sleep,20180404125418_Leisure,20180404133746_Work,20180404134746_NetBrowsing,20180404144647_Work,20180404150529_Leisure,20180404153017_Work,20180404161936_Work,20180404184249_Leisure,20180404194933_Work,20180404213231_Leisure,20180404234021_Work
20180405002955_Leisure,20180405012859_Work,20180405025858_Leisure,20180405075858_Sleep,20180405101044_Sleep,20180405143157_Leisure,20180405155415_Work,20180405195147_Leisure,20180405220702_Leisure,20180405230802_Work
20180406012950_Work,20180406094830_Sleep,20180406153306_Leisure,20180406161110_Work
20180407074716_Sleep,20180407093810_Sleep,20180407144315_Leisure
20180408081157_Sleep,20180408164046_Leisure
20180409084013_Sleep,20180409132057_Leisure,20180409161644_Leisure,20180409170113_Leisure,20180409185235_Leisure,20180409195721_Work,20180409225711_Leisure,20180409230927_Work
20180410013529_Leisure,20180410064820_Sleep,20180410084607_Leisure,20180410105511_Work,20180410111457_Leisure,20180410122051_Work,20180410140139_Leisure,20180410143153_Work,20180410161029_Work,20180410192751_Leisure,20180410204752_Work,20180410210456_Leisure,20180410221510_Leisure,20180410231343_Work,20180410234030_Leisure
20180411072751_Sleep,20180411083819_Sleep,20180411151213_Leisure,20180411171215_Work,20180411175711_Leisure,20180411234547_Leisure
20180412010716_Work,20180412073553_Sleep,20180412082005_Sleep,20180412104237_Leisure,20180412122240_Work,20180412123158_Leisure,20180412130924_Work,20180412133341_Leisure,20180412140520_Work,20180412145103_Leisure,20180412154202_Work,20180412163331_Leisure,20180412170145_Work,20180412195057_Leisure,20180412235044_Leisure
20180413100008_Leisure,20180413141542_Leisure,20180413161505_Work
20180414154410_Leisure,20180414172244_Leisure,20180414185615_Work
20180415014017_Work,20180415014027_Leisure,20180415085602_Sleep,20180415112713_Leisure,20180415131232_Leisure,20180415144010_Leisure,20180415171106_Work,20180415180532_Work,20180415192153_Leisure,20180415193702_Work,20180415201818_Leisure,20180415221047_Leisure,20180415234910_Work,20180415235805_Work
20180416002203_Leisure,20180416003456_Work,20180416010030_Work,20180416091656_Sleep,20180416114224_Leisure,20180416123843_Leisure,20180416144442_Work,20180416145620_Leisure,20180416150828_Work,20180416174406_Work,20180416210504_Leisure,20180416222525_Work,20180416235438_Leisure
20180417005221_Leisure,20180417021220_Work,20180417100913_Sleep,20180417162921_NetBrowsing,20180417232343_Leisure
20180418002806_Work,20180418010626_Work,20180418014805_Leisure,20180418094139_Sleep,20180418121553_Leisure,20180418130040_Work,20180418130741_Leisure,20180418133310_Work,20180418143413_Work,20180418150624_Work,20180418153722_Leisure,20180418155826_Work,20180418163048_Leisure,20180418172424_Work,20180418173818_Leisure,20180418183232_Work,20180418210926_Leisure,20180418213341_Work,20180418230234_Leisure,20180418234428_Work
20180419005533_Work,20180419020925_Work,20180419092414_Sleep,20180419100925_Sleep,20180419105428_Leisure,20180419113823_Work,20180419123420_Work,20180419143021_Leisure,20180419154318_Work,20180419165504_Leisure,20180419181618_Work,20180419221133_Leisure,20180419232022_Leisure,20180419233952_Work
20180420023319_Leisure,20180420083211_Sleep,20180420095824_Sleep,20180420130056_Miscellaneous
20180421070320_Sleep
20180422102808_Sleep,20180422171752_Leisure,20180422190741_Work,20180422192813_Gaming1,20180422192821_Gaming2,20180422200822_Gaming3,20180422200832_Gaming2,20180422201620_Gaming2,20180422203459_GoingOut,20180422204313_Miscellaneous,20180422205359_NetBrowsing,20180422223108_GoingOut,20180422225041_Work,20180422234515_Leisure,20180423000808_Work
